Incident ID,Incident Date/Time,Agency,Incident Type,Town of Incident,County of Incident,County of Arrest,Arrest Statute,Arresting Agency,Arrestee Gender,Arrestee Age,Count
15D200633,02/27/2015 08:09:00 PM,VSP: Brattleboro,Child Abuse/Neglect/Cruelty|Drive/Operate Under Influence|Accident - Injury,Townshend,Windham,Windham,23V1201A3#1,VSP: Brattleboro,Male,33,1
15A301047,02/27/2015 10:40:00 PM,VSP: Middlesex,Aggravated Assault|Theft of Motor Vehicle|DLS|Attempting to Elude Police|C&N Operation|Drive/Operate Under Influence,Berlin,Washington,Washington,23V1201A2#3+1,VSP: Middlesex,Male,30,1
15B200624,02/28/2015 12:01:00 AM,VSP: Derby,Other|Drug Crime - General|Drugs - Sales|Other|Drive/Operate Under Influence|Traffic Stop,Irasburg,Orleans,Orleans,23V1201,VSP: Derby,Male,23,1
15C300652,02/28/2015 01:12:00 AM,VSP: Shaftsbury,Drive/Operate Under Influence,Manchester,Bennington,Bennington,23V1201,VSP: Shaftsbury,Male,45,1
15B300426,02/28/2015 04:30:00 PM,VSP: Bradford,Drive/Operate Under Influence,Topsham,Orange,Orange,23V1201A2#3/F+1,VSP: Bradford,Male,49,1
15B200632,02/28/2015 10:00:00 PM,VSP: Derby,Drive/Operate Under Influence,Westfield,Orleans,Orleans,23V1201,VSP: Derby,Male,32,1
15D100656,02/28/2015 10:30:00 PM,VSP: Rockingham,Drive/Operate Under Influence,Chester,Windsor,Windsor,23V1201,VSP: Rockingham,Male,24,1
15B100649,02/28/2015 10:41:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence,Lyndon,Caledonia,Caledonia,23V1201A3#1,VSP: Saint Johnsbury,Male,20,1
15C101248,03/01/2015 01:01:00 AM,VSP: Rutland,Drive/Operate Under Influence,Killington,Rutland,Rutland,23V1201,VSP: Rutland,Female,23,1
15C101249,03/01/2015 01:50:00 AM,VSP: Rutland,Drive/Operate Under Influence,Killington,Rutland,Rutland,23V1201,VSP: Rutland,Male,56,1
15C300667,03/01/2015 11:55:00 PM,VSP: Shaftsbury,Drive/Operate Under Influence,Sunderland,Bennington,Bennington,23V1201,VSP: Shaftsbury,Male,38,1
15B100666,03/02/2015 08:20:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Property,St. Johnsbury,Caledonia,Caledonia,23V1201A1#1,VSP: Saint Johnsbury,Male,51,1
15A101217,03/04/2015 09:30:00 PM,VSP: Williston,Drive/Operate Under Influence,Cambridge,Lamoille,Lamoille,23V1201,VSP: Williston,Female,28,1
15C200654,03/04/2015 09:36:00 PM,VSP: New Haven,Drive/Operate Under Influence,Sudbury,Rutland,Rutland,23V1201,VSP: New Haven,Male,41,1
15D100700,03/05/2015 09:29:00 PM,VSP: Rockingham,Traffic Stop|Drive/Operate Under Influence,Rockingham,Windham,Windham,23V1201A1#1,VSP: Rockingham,Female,24,1
15C200667,03/05/2015 11:28:00 PM,VSP: New Haven,Other|Drive/Operate Under Influence,Middlebury,Addison,Addison,23V1201,VSP: New Haven,Male,26,1
15C200668,03/05/2015 11:50:00 PM,VSP: New Haven,Drive/Operate Under Influence|Traffic Stop,Monkton,Addison,Addison,23V1201,VSP: New Haven,Male,33,1
15B200677,03/05/2015 11:57:00 PM,VSP: Derby,Drive/Operate Under Influence|C&N Operation|Accident - Property,Coventry,Orleans,Orleans,23V1201,VSP: Derby,Male,31,1
15B100692,03/06/2015 01:33:00 AM,VSP: Saint Johnsbury,Drive/Operate Under Influence,Lyndon,Caledonia,Caledonia,23V1201A1#1,VSP: Saint Johnsbury,Male,24,1
15D200680,03/06/2015 08:00:00 AM,VSP: Brattleboro,Drive/Operate Under Influence,Wardsboro,Windham,Windham,23V1201A2#2,VSP: Brattleboro,Male,54,1
15A201078,03/06/2015 06:14:00 PM,VSP: Saint Albans,Drive/Operate Under Influence|Arrest on Warrant,Swanton,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,54,1
15B100701,03/06/2015 07:56:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence|DLS|Violate Conditions of Release|Accident - Property,Sheffield,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Male,46,1
15C101359,03/06/2015 10:07:00 PM,VSP: Rutland,Drive/Operate Under Influence|Drug Crime - General,Wallingford,Rutland,Rutland,23V1201,VSP: Rutland,Male,32,1
15A301136,03/06/2015 11:34:00 PM,VSP: Middlesex,Drive/Operate Under Influence,Williamstown,Orange,Orange,23V1201,VSP: Middlesex,Male,20,1
15A201082,03/07/2015 02:53:00 AM,VSP: Saint Albans,Drive/Operate Under Influence,St. Albans Town,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,32,1
15A301142,03/07/2015 02:50:00 PM,VSP: Middlesex,Drive/Operate Under Influence,Williamstown,Orange,Orange,23V1201,VSP: Middlesex,Male,39,1
15D100719,03/07/2015 09:51:00 PM,VSP: Rockingham,Drive/Operate Under Influence|Accident - Property,Springfield,Windsor,Windsor,23V1201A1#1,VSP: Rockingham,Female,28,1
15C200691,03/07/2015 11:30:00 PM,VSP: New Haven,Drive/Operate Under Influence,Middlebury,Addison,Addison,23V1201,VSP: New Haven,Female,27,1
15B100719,03/08/2015 01:54:00 AM,VSP: Saint Johnsbury,Drive/Operate Under Influence,Lyndon,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Male,31,1
15D301007,03/08/2015 05:32:00 PM,VSP: Bradford,Drive/Operate Under Influence|C&N Operation,Hartford,Windsor,Windsor,23V1201A1#2,VSP: Bradford,Male,34,1
15A301164,03/08/2015 11:00:00 PM,VSP: Middlesex,Accident - Property|Drive/Operate Under Influence,Warren,Washington,Washington,23V1201,VSP: Middlesex,Male,32,1
15C101409,03/09/2015 01:58:00 AM,VSP: Rutland,Suspicious Activity / Person|Drive/Operate Under Influence,Pittsford,Rutland,Rutland,23V1201,VSP: Rutland,Male,24,1
15B300486,03/09/2015 03:39:00 PM,VSP: Bradford,Drive/Operate Under Influence|Arrest on Warrant,West Fairlee,Orange,Orange,23V1201,VSP: Bradford,Male,34,1
15B300486,03/09/2015 03:39:00 PM,VSP: Bradford,Arrest on Warrant|Drive/Operate Under Influence,West Fairlee,Orange,Orange,23V1201,VSP: Bradford,Male,34,1
15A201131,03/10/2015 06:38:00 PM,VSP: Saint Albans,Drive/Operate Under Influence,Georgia,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,57,1
15A101311,03/10/2015 09:03:00 PM,VSP: Williston,Drive/Operate Under Influence|Other|K9,Richmond,Chittenden,Chittenden,23V1201,VSP: Williston,Male,36,1
15C101444,03/10/2015 09:36:00 PM,VSP: Rutland,Accident - Injury|Drive/Operate Under Influence,Shrewsbury,Rutland,Rutland,23V1201,VSP: Rutland,Male,67,1
15B300504,03/11/2015 04:45:00 PM,VSP: Bradford,Accident - Injury|Drive/Operate Under Influence|Liquor Violations|Accident - Property|C&N Operation,Ryegate,Caledonia,Caledonia,23V1201,VSP: Bradford,Male,20,1
15B200737,03/11/2015 08:20:00 PM,VSP: Derby,Drive/Operate Under Influence|Accident - Property,Brownington,Orleans,Orleans,23V1201,VSP: Derby,Male,41,1
15B100756,03/12/2015 02:00:00 AM,VSP: Saint Johnsbury,Drive/Operate Under Influence,Lyndon,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Female,23,1
15A201161,03/12/2015 06:48:00 PM,VSP: Saint Albans,Drive/Operate Under Influence|Traffic Stop|C&N Operation,Swanton,Franklin,Franklin,23V1201A2#1,VSP: Saint Albans,Male,19,1
15C300769,03/12/2015 11:39:00 PM,VSP: Shaftsbury,Drive/Operate Under Influence,Winhall,Bennington,Bennington,23V1201,VSP: Shaftsbury,Male,53,1
15D200735,03/13/2015 01:11:00 AM,VSP: Brattleboro,Drive/Operate Under Influence,Dover,Windham,Windham,23V1201A2#2,VSP: Brattleboro,Male,35,1
15A301235,03/13/2015 02:03:00 PM,VSP: Middlesex,Drive/Operate Under Influence,Waterbury,Washington,Washington,23V1201,VSP: Middlesex,Male,52,1
15C200756,03/14/2015 01:10:00 AM,VSP: New Haven,Drive/Operate Under Influence|Attempting to Elude Police|C&N Operation|Traffic Stop|False Information to Police|Drugs - Possession|Other,Monkton,Addison,Addison,23V1201,VSP: New Haven,Male,44,1
15A201179,03/14/2015 02:43:00 AM,VSP: Saint Albans,DLS|Drive/Operate Under Influence,St. Albans City,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,27,1
15A201180,03/14/2015 03:34:00 AM,VSP: Saint Albans,Drive/Operate Under Influence|Accident - Property,Montgomery,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,21,1
15C101511,03/14/2015 02:48:00 PM,VSP: Rutland,Drive/Operate Under Influence|Accident - Property,Middletown Springs,Rutland,Rutland,23V1201,VSP: Rutland,Male,69,1
15C200765,03/14/2015 06:41:00 PM,VSP: New Haven,Drive/Operate Under Influence,Bridport,Addison,Addison,23V1201,VSP: New Haven,Male,45,1
15B200778,03/15/2015 12:06:00 AM,VSP: Derby,Drive/Operate Under Influence,Irasburg,Orleans,Orleans,23V1201,VSP: Derby,Male,45,1
15C101515,03/15/2015 02:35:00 AM,VSP: Rutland,Drive/Operate Under Influence,Rutland City,Rutland,Rutland,23V1201,VSP: Rutland,Male,46,1
15D301115,03/15/2015 07:55:00 PM,VSP: Royalton,Drive/Operate Under Influence|DLS,Sharon,Windsor,Windsor,23V1201,VSP: Royalton,Female,55,1
15A101391,03/15/2015 09:28:00 PM,VSP: Williston,DLS|Disturbing the Peace|Drive/Operate Under Influence,Cambridge,Lamoille,Lamoille,23V1201,VSP: Williston,Male,25,1
15C101532,03/16/2015 12:43:00 AM,VSP: Rutland,Drive/Operate Under Influence,Mendon,Rutland,Rutland,23V1201,VSP: Rutland,Male,44,1
15C101556,03/17/2015 07:36:00 PM,VSP: Rutland,Drive/Operate Under Influence,Mendon,Rutland,Rutland,23V1201,VSP: Rutland,Male,24,1
15B200823,03/17/2015 11:35:00 PM,VSP: Derby,Accident - Property|Drive/Operate Under Influence,Derby,Orleans,Orleans,23V1201,VSP: Derby,Male,32,1
15A201258,03/18/2015 01:50:00 PM,VSP: Saint Albans,Drive/Operate Under Influence,Fairfield,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,63,1
15B100834,03/18/2015 11:37:00 PM,VSP: Saint Johnsbury,Family Disturbance/Fight|Obstructing Justice|Drive/Operate Under Influence|Simple Assault,Sheffield,Caledonia,Caledonia,23V1201A1#1,VSP: Saint Johnsbury,Male,27,1
15A301310,03/19/2015 01:07:00 AM,VSP: Middlesex,Drive/Operate Under Influence|C&N Operation|Theft of Motor Vehicle|Attempting to Elude Police,Montpelier,Washington,Washington,23V1201,VSP: Middlesex,Male,29,1
15C200802,03/19/2015 01:36:00 AM,VSP: New Haven,Drive/Operate Under Influence|Traffic Stop,Monkton,Addison,Addison,23V1201,VSP: New Haven,Male,32,1
15C200808,03/19/2015 03:41:00 PM,VSP: New Haven,Drive/Operate Under Influence,Starksboro,Addison,Addison,23V1201,VSP: New Haven,Female,49,1
15B100850,03/20/2015 01:30:00 AM,VSP: Saint Johnsbury,Drive/Operate Under Influence,Lyndon,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Male,25,1
15B100856,03/20/2015 03:44:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence,Barnet,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Male,56,1
15C101595,03/20/2015 07:13:00 PM,VSP: Rutland,Aggravated Assault|Drugs - Possession|Domestic Abuse Order Violation|Violate Conditions of Release|DLS|Drive/Operate Under Influence|Other,Mount Holly,Rutland,Rutland,23V1201,VSP: Rutland,Male,42,1
15C300843,03/20/2015 11:54:00 PM,VSP: Shaftsbury,Drive/Operate Under Influence|Drug Crime - General|Other|Drugs - Possession,Manchester,Bennington,Bennington,23V1201,VSP: Shaftsbury,Female,23,1
15A101463,03/21/2015 01:13:00 AM,VSP: Williston,Drive/Operate Under Influence,Cambridge,Lamoille,Lamoille,23V1201,VSP: Williston,Male,57,1
15D200785,03/21/2015 01:27:00 AM,VSP: Brattleboro,Drive/Operate Under Influence,Brattleboro,Windham,Windham,23V1201,VSP: Brattleboro,Male,35,1
15C200823,03/21/2015 01:49:00 AM,VSP: New Haven,Drive/Operate Under Influence,Waltham,Addison,Addison,23V1201,VSP: New Haven,Male,23,1
15D200786,03/21/2015 02:22:00 AM,VSP: Brattleboro,Accident - Property|Drive/Operate Under Influence,Marlboro,Windham,Windham,23V1201,VSP: Brattleboro,Female,18,1
15A201302,03/21/2015 02:31:00 AM,VSP: Saint Albans,Drive/Operate Under Influence,Swanton,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,38,1
15C101613,03/21/2015 03:10:00 PM,VSP: Rutland,Drive/Operate Under Influence|DLS|Accident - Property,Clarendon,Rutland,Rutland,23V1201,VSP: Rutland,Male,57,1
15D301207,03/21/2015 08:43:00 PM,VSP: Royalton,Drive/Operate Under Influence,Bethel,Windsor,Windsor,23V1201,VSP: Royalton,Male,27,1
15A201309,03/22/2015 01:36:00 AM,VSP: Saint Albans,Drive/Operate Under Influence,St. Albans City,Franklin,Franklin,23V1201,VSP: Saint Albans,Female,20,1
15D301211,03/22/2015 08:16:00 AM,VSP: Royalton,Drive/Operate Under Influence|Drug Crime - General|C&N Operation|Disorderly Conduct|Drugs - Possession,Royalton,Windsor,Windsor,23V1201A3#1,VSP: Royalton,Male,33,1
15B300573,03/22/2015 02:02:00 PM,VSP: Bradford,Accident - Property|Drive/Operate Under Influence,Fairlee,Orange,Orange,23V1201,VSP: Bradford,Male,33,1
15B100882,03/23/2015 06:32:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence|Accident - Property,Lyndon,Caledonia,Caledonia,23V1201A1#1,VSP: Saint Johnsbury,Male,19,1
15C200864,03/24/2015 09:43:00 PM,VSP: New Haven,Other|Drugs - Other|Drugs - Possession|Drive/Operate Under Influence,Monkton,Addison,Addison,23V1201,VSP: New Haven,Male,20,1
15B100899,03/26/2015 12:22:00 AM,VSP: Saint Johnsbury,Impeding a Public Officer|Disorderly Conduct|Drive/Operate Under Influence,St. Johnsbury,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Male,34,1
15B100899,03/26/2015 12:22:00 AM,VSP: Saint Johnsbury,Impeding a Public Officer|Disorderly Conduct|Drive/Operate Under Influence,St. Johnsbury,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Female,24,1
15B100906,03/26/2015 11:35:00 PM,VSP: Saint Johnsbury,Drive/Operate Under Influence,St. Johnsbury,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Female,40,1
15B100907,03/27/2015 12:48:00 AM,VSP: Saint Johnsbury,Drive/Operate Under Influence,Lyndon,Caledonia,Caledonia,23V1201B1#2/R,VSP: Saint Johnsbury,Male,38,1
15C300908,03/27/2015 09:59:00 PM,VSP: Shaftsbury,Drive/Operate Under Influence,Manchester,Bennington,Bennington,23V1201,VSP: Shaftsbury,Male,29,1
15D200809,03/27/2015 11:27:00 PM,VSP: Brattleboro,Drive/Operate Under Influence|Attempting to Elude Police,Guilford,Windham,Windham,23V1201,VSP: Brattleboro,Female,63,1
15A101561,03/28/2015 12:05:00 AM,VSP: Williston,Accident - Property|Drive/Operate Under Influence,Charlotte,Chittenden,Chittenden,23V1201,VSP: Williston,Male,42,1
15B200932,03/28/2015 01:14:00 AM,VSP: Derby,Drive/Operate Under Influence|Traffic Stop,Barton,Orleans,Orleans,23V1201,VSP: Derby,Female,46,1
15B200944,03/28/2015 06:25:00 PM,VSP: Derby,Accident - Injury|Drive/Operate Under Influence,Coventry,Orleans,Orleans,23V1201,VSP: Derby,Male,67,1
15B200945,03/28/2015 07:15:00 PM,VSP: Derby,Drive/Operate Under Influence,Troy,Orleans,Orleans,23V1201,VSP: Derby,Male,41,1
15D301303,03/29/2015 12:00:00 AM,VSP: Royalton,Drive/Operate Under Influence,Royalton,Windsor,Windsor,23V1201,VSP: Royalton,Female,42,1
15D301303,03/29/2015 12:00:00 AM,VSP: Royalton,Drive/Operate Under Influence,Royalton,Windsor,Windsor,23V1201,VSP: Royalton,Female,41,1
15B200946,03/29/2015 12:33:00 AM,VSP: Derby,Drive/Operate Under Influence,Barton,Orleans,Orleans,23V1201,VSP: Derby,Male,45,1
15C200910,03/29/2015 01:25:00 AM,VSP: New Haven,Drive/Operate Under Influence,Weybridge,Addison,Addison,23V1201,VSP: New Haven,Male,60,1
15C101768,03/29/2015 01:55:00 AM,VSP: Rutland,Drive/Operate Under Influence,Rutland City,Rutland,Rutland,23V1201,VSP: Rutland,Male,25,1
15B300625,03/29/2015 07:10:00 PM,VSP: Bradford,Accident - Property|C&N Operation|Drive/Operate Under Influence,Fairlee,Orange,Orange,23V1201B1#2/R,VSP: Bradford,Female,31,1
15C200918,03/29/2015 07:25:00 PM,VSP: New Haven,Impeding a Public Officer|C&N Operation|Attempting to Elude Police|Drive/Operate Under Influence,New Haven,Addison,Addison,23V1201,VSP: New Haven,Female,38,1
15C101790,03/29/2015 07:52:00 PM,VSP: Rutland,Drive/Operate Under Influence|Accident - Property,Wallingford,Rutland,Rutland,23V1201,VSP: Rutland,Male,27,1
15C101791,03/30/2015 01:57:00 AM,VSP: Rutland,Suspicious Activity / Person|Drugs - Possession|Drive/Operate Under Influence|Other,Shrewsbury,Rutland,Rutland,23V1201,VSP: Rutland,Female,26,1
15C200932,03/31/2015 04:05:00 PM,VSP: New Haven,Family Disturbance/Fight|Drive/Operate Under Influence,New Haven,Addison,Addison,23V1201A3#1,VSP: New Haven,Female,28,1
15D200880,04/01/2015 04:51:00 PM,VSP: Brattleboro,Drive/Operate Under Influence,Whitingham,Windham,Windham,23V1201,VSP: Brattleboro,Male,27,1
15B100962,04/01/2015 05:25:00 PM,VSP: Saint Johnsbury,Accident - Property|Drive/Operate Under Influence,Newark,Caledonia,Caledonia,23V1201,VSP: Saint Johnsbury,Male,45,1
15C200944,04/01/2015 08:45:00 PM,VSP: New Haven,Accident - Property|Drive/Operate Under Influence,Bridport,Addison,Addison,23V1201,VSP: New Haven,Male,20,1
15A101644,04/01/2015 11:34:00 PM,VSP: Williston,Drive/Operate Under Influence|C&N Operation,Unknown,Unknown,Unknown,23V1201,VSP: Williston,Male,39,1
15D301361,04/02/2015 02:08:00 AM,VSP: Royalton,Agency Assist|Drive/Operate Under Influence,Pomfret,Windsor,Windsor,23V1201A2#3,VSP: Royalton,Male,42,1
15D301383,04/02/2015 11:09:00 PM,VSP: Royalton,Drive/Operate Under Influence|Accident - Injury,Rochester,Windsor,Windsor,23V1201,VSP: Royalton,Male,27,1
15B300652,04/03/2015 01:33:00 AM,VSP: Bradford,Drive/Operate Under Influence,Fairlee,Orange,Orange,23V1201,VSP: Bradford,Male,28,1
15A101691,04/03/2015 10:33:00 PM,VSP: Other,Drive/Operate Under Influence,Unknown,Unknown,Unknown,23V1201,VSP: Headquarters,Female,28,1
15A301539,04/04/2015 12:00:00 AM,VSP: Middlesex,Aggravated Assault|Drive/Operate Under Influence|DLS|Theft of Motor Vehicle,Waterbury,Washington,Washington,23V1201,VSP: Middlesex,Male,30,1
15B300660,04/04/2015 12:10:00 AM,VSP: Bradford,Drive/Operate Under Influence|Liquor Violations,Bradford,Orange,Orange,23V1201,VSP: Bradford,Male,19,1
15C101880,04/04/2015 12:12:00 AM,VSP: Rutland,Other|Drive/Operate Under Influence|Drugs - Possession|Drugs - Sales,Clarendon,Rutland,Rutland,23V1201,VSP: Rutland,Male,33,1
15A101693,04/04/2015 01:02:00 AM,VSP: Williston,Accident - Injury|Drive/Operate Under Influence,Waterville,Lamoille,Lamoille,23V1201,VSP: Williston,Male,28,1
15A301559,04/05/2015 12:50:00 AM,VSP: Middlesex,Simple Assault|Drive/Operate Under Influence,East Montpelier,Washington,Washington,23V1201,VSP: Middlesex,Male,31,1
15C101895,04/05/2015 01:30:00 AM,VSP: Rutland,Drive/Operate Under Influence,Rutland City,Rutland,Rutland,23V1201,VSP: Rutland,Male,29,1
15C200990,04/05/2015 02:05:00 AM,VSP: New Haven,Violate Conditions of Release|DLS|Drive/Operate Under Influence,Leicester,Addison,Addison,23V1201,VSP: New Haven,Male,54,1
15B201053,04/05/2015 09:02:00 PM,VSP: Derby,Agency Assist|Drive/Operate Under Influence,Norton,Essex,Essex,23V1201,VSP: Derby,Male,51,1
15A201532,04/05/2015 09:26:00 PM,VSP: Saint Albans,Drive/Operate Under Influence,Highgate,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,50,1
15A301580,04/06/2015 01:53:00 AM,VSP: Middlesex,Drive/Operate Under Influence,Waterbury,Washington,Washington,23V1201,VSP: Middlesex,Female,28,1
15C101911,04/06/2015 01:59:00 PM,VSP: Rutland,Traffic Stop|Drive/Operate Under Influence,Pittsford,Rutland,Rutland,23V1201,VSP: Rutland,Male,39,1
15C101911,04/06/2015 01:59:00 PM,VSP: Rutland,Drive/Operate Under Influence|Traffic Stop,Pittsford,Rutland,Rutland,23V1201,VSP: Rutland,Male,39,1
15D301429,04/06/2015 03:48:00 PM,VSP: Other,Drive/Operate Under Influence|Disorderly Conduct,Sharon,Windsor,Windsor,23V1201,VSP: Headquarters,Male,33,1
15D200922,04/06/2015 10:31:00 PM,VSP: Brattleboro,Accident - Property|Drive/Operate Under Influence,Dummerston,Windham,Windham,23V1201,VSP: Brattleboro,Female,56,1
15D200934,04/08/2015 12:52:00 PM,VSP: Brattleboro,Drive/Operate Under Influence|Suspicious Activity / Person,Putney,Windham,Windham,23V1201A2#2,VSP: Brattleboro,Female,63,1
15B300707,04/08/2015 04:30:00 PM,VSP: Bradford,Drive/Operate Under Influence|Mental Health Incident|Agency Assist,Fairlee,Orange,Orange,23V1201,VSP: Bradford,Male,42,1
15D301459,04/08/2015 06:48:00 PM,VSP: Royalton,Vandalism|Citizen Assist|Drive/Operate Under Influence,Tunbridge,Orange,Orange,23V1201,VSP: Royalton,Male,46,1
15A101777,04/08/2015 10:35:00 PM,VSP: Williston,Drive/Operate Under Influence,Jericho,Chittenden,Chittenden,23V1201,VSP: Williston,Male,40,1
15C101962,04/09/2015 01:15:00 AM,VSP: Rutland,Drive/Operate Under Influence|Accident - Property,Mendon,Rutland,Rutland,23V1201,VSP: Rutland,Male,30,1
15A201572,04/09/2015 08:22:00 AM,VSP: Saint Albans,Accident - Property|Drive/Operate Under Influence,Georgia,Franklin,Franklin,23V1201A2#2,VSP: Saint Albans,Female,49,1
15A301642,04/09/2015 04:01:00 PM,VSP: Middlesex,Drive/Operate Under Influence|DLS,Waterbury,Washington,Washington,23V1201,VSP: Middlesex,Male,54,1
15C101975,04/09/2015 05:15:00 PM,VSP: Rutland,Drive/Operate Under Influence,Wallingford,Rutland,Rutland,23V1201,VSP: Rutland,Male,43,1
15A201586,04/10/2015 12:05:00 PM,VSP: Saint Albans,Accident - Injury|Drive/Operate Under Influence,Sheldon,Franklin,Franklin,23V1201,VSP: Saint Albans,Male,34,1
15A301665,04/10/2015 07:31:00 PM,VSP: Middlesex,Drive/Operate Under Influence,Moretown,Washington,Washington,23V1201,VSP: Middlesex,Female,63,1
15D301503,04/10/2015 09:29:00 PM,VSP: Royalton,Drive/Operate Under Influence,Randolph,Orange,Orange,23V1201A2#3,VSP: Royalton,Male,48,1
15C201056,04/10/2015 10:33:00 PM,VSP: New Haven,Drive/Operate Under Influence|Traffic Stop,Middlebury,Addison,Addison,23V1201,VSP: New Haven,Male,48,1
15C102004,04/11/2015 01:04:00 AM,VSP: Rutland,DLS|Drive/Operate Under Influence|Simple Assault,Rutland City,Rutland,Rutland,23V1201,VSP: Rutland,Male,48,1
15B300731,04/11/2015 01:25:00 AM,VSP: Bradford,Drive/Operate Under Influence,Fairlee,Orange,Orange,23V1201A2#2,VSP: Bradford,Male,44,1
15A201599,04/11/2015 02:52:00 AM,VSP: Saint Albans,Accident - Property|Drive/Operate Under Influence|Accident - Property,Unknown,Unknown,Unknown,23V1201,VSP: Saint Albans,Male,45,1
15A201600,04/11/2015 03:05:00 AM,VSP: Saint Albans,Drive/Operate Under Influence|DLS,Unknown,Unknown,Unknown,23V1201,VSP: Saint Albans,Male,24,1
15A301667,04/11/2015 04:24:00 AM,VSP: Middlesex,Drive/Operate Under Influence|Accident - Property,Middlesex,Washington,Washington,23V1201,VSP: Middlesex,Female,26,1
15B101061,04/11/2015 08:08:00 AM,VSP: Saint Johnsbury,DLS|Disorderly Conduct|Drive/Operate Under Influence,St. Johnsbury,Caledonia,Caledonia,23V1201A1#3,VSP: Saint Johnsbury,Female,33,1
15D301521,04/11/2015 08:09:00 PM,VSP: Royalton,Drive/Operate Under Influence,Rochester,Windsor,Windsor,23V1201,VSP: Royalton,Male,35,1
15A301678,04/11/2015 09:20:00 PM,VSP: Middlesex,Accident - Property|C&N Operation|Drive/Operate Under Influence|Attempting to Elude Police,Berlin,Washington,Washington,23V1201,VSP: Middlesex,Female,24,1
15B300739,04/12/2015 12:38:00 AM,VSP: Bradford,Drive/Operate Under Influence,Bradford,Orange,Orange,23V1201,VSP: Bradford,Male,36,1
15C201065,04/12/2015 03:47:00 PM,VSP: New Haven,Drive/Operate Under Influence|Citizen Dispute,Ferrisburgh,Addison,Addison,23V1201,VSP: New Haven,Female,55,1
15A301692,04/12/2015 04:36:00 PM,VSP: Middlesex,Agency Assist|Drive/Operate Under Influence,Waterbury,Washington,Washington,23V1201,VSP: Middlesex,Male,52,1
15C301066,04/12/2015 04:56:00 PM,VSP: Shaftsbury,Accident - Injury|C&N Operation|Drive/Operate Under Influence,Woodford,Bennington,Bennington,23V1201,VSP: Shaftsbury,Male,30,1
15B201123,04/12/2015 06:30:00 PM,VSP: Derby,DLS|Drive/Operate Under Influence,Derby,Orleans,Orleans,23V1201,VSP: Derby,Male,31,1
15B201126,04/12/2015 10:38:00 PM,VSP: Derby,Drive/Operate Under Influence|Accident - Property,Irasburg,Orleans,Orleans,23V1201,VSP: Derby,Male,25,1
15B300748,04/13/2015 06:35:00 PM,VSP: Bradford,Other|Drugs - Other|Drug Crime - General|Drive/Operate Under Influence,Fairlee,Orange,Orange,23V1201A3#1,VSP: Bradford,Male,37,1
15A301708,04/13/2015 07:10:00 PM,VSP: Middlesex,Drive/Operate Under Influence,Middlesex,Washington,Washington,23V1201,VSP: Middlesex,Male,62,1
15C301078,04/14/2015 12:47:00 AM,VSP: Shaftsbury,Drive/Operate Under Influence,Shaftsbury,Bennington,Bennington,23V1201,VSP: Shaftsbury,Male,35,1
15C201092,04/14/2015 05:36:00 PM,VSP: New Haven,Drive/Operate Under Influence|DLS|Accident - Fatal,Weybridge,Addison,Addison,23V1201A2#1/F,VSP: New Haven,Male,28,1
15C201092,04/14/2015 05:36:00 PM,VSP: New Haven,Drive/Operate Under Influence|DLS|Accident - Fatal,Weybridge,Addison,Addison,23V1201A2#1/F,VSP: New Haven,Male,53,1
15D301557,04/14/2015 08:32:00 PM,VSP: Royalton,Drive/Operate Under Influence,Hartland,Windsor,Windsor,23V1201,VSP: Royalton,Male,28,1
15C102087,04/14/2015 11:37:00 PM,VSP: Rutland,Drive/Operate Under Influence,Sudbury,Rutland,Rutland,23V1201,VSP: Rutland,Female,52,1
15D301568,04/15/2015 11:04:00 PM,VSP: Royalton,Drive/Operate Under Influence,Bethel,Windsor,Windsor,23V1201,VSP: Royalton,Male,46,1
15A101910,04/16/2015 12:06:00 AM,VSP: Williston,Drive/Operate Under Influence,Jericho,Chittenden,Chittenden,23V1201,VSP: Williston,Male,24,1
15C102127,04/16/2015 10:58:00 PM,VSP: Rutland,Drug Crime - General|Other|Drive/Operate Under Influence,Wallingford,Rutland,Rutland,23V1201,VSP: Rutland,Male,27,1
